fips,county,state,metro_area,zhvi_latest,zhvi_1yr_ago,zhvi_5yr_ago,zhvi_1yr_chg_pct,zhvi_5yr_chg_pct
48397,Rockwall County,TX,"Dallas-Fort Worth-Arlington, TX",413061.58029619744,425876.0597635126,324513.7668704361,-3.0089691997317147,27.286304146570938
55035,Eau Claire County,WI,"Eau Claire, WI",312562.19296243385,304887.68793671223,233037.79375043092,2.517158064878844,34.125108177589716
29165,Platte County,MO,"Kansas City, MO-KS",381110.7047786912,376877.4662875787,298705.9756356988,1.123240010290849,27.58723824242906
19193,Woodbury County,IA,"Sioux City, IA-NE-SD",198879.8071538969,194786.64297291936,153172.80747470722,2.1013577309541676,29.840152722105763
29071,Franklin County,MO,"St. Louis, MO-IL",258678.2405915335,252186.50102552504,195832.59417881543,2.5741820198978083,32.0915150392858
17115,Macon County,IL,"Decatur, IL",119168.19470092164,109992.86851599863,88454.74558289368,8.341746432032027,34.722217463443414
26017,Bay County,MI,"Bay City, MI",175917.7957518072,164806.7710798059,122393.31438330398,6.7418496213489165,43.731540107557244
55039,Fond du Lac County,WI,"Fond du Lac, WI",278701.2807231965,264724.887592857,188190.9273265109,5.279591676259399,48.094961155938364
42001,Adams County,PA,"Gettysburg, PA",324737.5803996053,311444.63055271434,244067.02832761712,4.26815829937417,33.052621906676436
01055,Etowah County,AL,"Gadsden, AL",179015.18342497814,173409.89127183318,136030.6494353317,3.2323947106098094,31.59915369666826
30029,Flathead County,MT,"Kalispell, MT",625140.7374868724,625165.6382616482,412360.84598266875,-0.003983068366508746,51.60041104221291
24015,Cecil County,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",373823.0060134009,371126.9070284727,291861.84459412453,0.7264628173999199,28.08217755673239
24045,Wicomico County,MD,"Salisbury, MD-DE",269155.87316258467,265126.79886983585,196732.10049234048,1.5196782482659987,36.81339877376235
13313,Whitfield County,GA,"Dalton, GA",246852.0258757753,240953.98263075404,168908.69226125625,2.447788237665116,46.14524721673985
21059,Daviess County,KY,"Owensboro, KY",210672.18369193363,206432.9338083796,156054.73576649398,2.053572463146347,34.99890449153958
39003,Allen County,OH,"Lima, OH",181913.65014490843,170110.2488925669,131619.86136183018,6.938677316142172,38.21139778047471
39029,Columbiana County,OH,"Salem, OH",152675.01197341605,151961.9408753944,120558.7643724879,0.46924321571173433,26.639496322058555
06057,Nevada County,CA,"Truckee-Grass Valley, CA",598357.2318859486,608191.2833929159,539853.7032854885,-1.6169339771043845,10.836922715249365
01083,Limestone County,AL,"Huntsville, AL",318049.15625359863,315593.2333766367,243369.56471924845,0.7781925013680357,30.685674118906658
37049,Craven County,NC,"New Bern, NC",268506.9573646314,262079.8380247287,180538.96796265975,2.4523516911271415,48.72520896439696
12055,Highlands County,FL,"Sebring-Avon Park, FL",232083.2986405486,238008.4946570544,158880.6730553146,-2.489489303750858,46.07396493074294
17037,DeKalb County,IL,"Chicago-Naperville-Elgin, IL-IN-WI",282933.40124268195,266338.7070018725,196977.39631881067,6.230673125815245,43.637496753561656
56021,Laramie County,WY,"Cheyenne, WY",382154.6752490688,370251.3522904773,329557.78792914964,3.214930312868347,15.95983746899854
05051,Garland County,AR,"Hot Springs, AR",239030.8524364202,240956.36342050228,171665.65597242303,-0.7991119042255024,39.24209305722685
51770,Roanoke City,VA,"Roanoke, VA",215312.8267507564,210735.95396746567,145841.73895812963,2.171851882473419,47.634571754915456
26091,Lenawee County,MI,"Adrian, MI",231109.67709390333,220188.8821947484,176548.90402264145,4.959739470177205,30.90405651244641
51121,Montgomery County,VA,"Blacksburg-Christiansburg, VA",335395.19161250343,330159.15444957925,260120.29659106504,1.5859130641564079,28.93849346165325
06101,Sutter County,CA,"Yuba City, CA",432116.7719847237,434874.2313830182,363733.1596442508,-0.6340820401165237,18.80048890987982
47119,Maury County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",397686.33883185335,397066.4256612431,280477.70206128893,0.15612329085188392,41.788932207150076
37045,Cleveland County,NC,"Shelby, NC",209165.10513508457,216777.10185470863,171870.13715447948,-3.511439471464972,21.699504403771908
48231,Hunt County,TX,"Dallas-Fort Worth-Arlington, TX",272044.72230594937,281949.8750367941,220993.33347683345,-3.513089952443549,23.100872784684068
19061,Dubuque County,IA,"Dubuque, IA",266289.8257498693,250726.67263859915,194195.6761030463,6.207218780310253,37.124487575391505
37125,Moore County,NC,"Pinehurst-Southern Pines, NC",407760.8826103299,406357.7058537409,279409.5424229673,0.3453058072667714,45.936634473659325
47113,Madison County,TN,"Jackson, TN",223664.918043444,227310.8261046117,162695.32846182672,-1.6039306722196445,37.474702044639585
13115,Floyd County,GA,"Rome, GA",228700.5878769392,224785.36374486223,164598.6216077753,1.7417611479904282,38.9444125613114
19169,Story County,IA,"Ames, IA",268219.5925061717,261378.95471570911,213728.91334817835,2.6171341139162863,25.495230525607226
47155,Sevier County,TN,"Sevierville, TN",396348.3675217627,412225.7642786349,303436.0440456279,-3.8516264951698354,30.620068149241852
36079,Putnam County,NY,"New York-Newark-Jersey City, NY-NJ-PA",541606.8286259026,521764.3807337995,387325.59366407915,3.802951796785581,39.83244006736848
38015,Burleigh County,ND,"Bismarck, ND",356622.0351949158,338646.54173949995,274255.88779926643,5.308039870444992,30.032590387242596
53025,Grant County,WA,"Moses Lake, WA",355599.28678944544,353039.3373499064,265670.88788399176,0.7251173364292374,33.849549576813985
39007,Ashtabula County,OH,"Ashtabula, OH",172097.83322418606,163834.61520941393,120663.9167635177,5.043633791436597,42.62576405626775
22057,Lafourche Parish,LA,"Houma-Thibodaux, LA",181647.61712088995,185106.99358574068,218311.19025209377,-1.8688523852278816,-16.794179487028018
51740,Portsmouth City,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",256420.40041208875,258139.7654377228,190282.1077900811,-0.6660597303629445,34.758019758206224
01095,Marshall County,AL,"Albertville, AL",238491.8546040577,239092.46668540323,179819.0087347038,-0.2512049374336023,32.628834004928244
02090,Fairbanks North Star Borough,AK,"Fairbanks, AK",296817.89435715694,298854.0295793266,276571.31650656264,-0.6813142941508255,7.320563139494585
19049,Dallas County,IA,"Des Moines-West Des Moines, IA",350063.68758186925,350658.5950790099,288359.09615191974,-0.1696543320167554,21.39852435847591
51161,Roanoke County,VA,"Roanoke, VA",327837.716482145,317146.1578674361,236424.47012710827,3.371177089642652,38.66488367548862
27141,Sherburne County,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",379128.2563888813,370841.44052525633,300009.4426915184,2.2345981214741295,26.372107820191502
34009,Cape May County,NJ,"Ocean City, NJ",767040.1559036091,733497.2510946598,506847.91587764263,4.573010295388347,51.335367449509086
13297,Walton County,GA,"Atlanta-Sandy Springs-Alpharetta, GA",380947.37598315807,379350.12142917584,269317.76749868604,0.4210502287345319,41.44903231644999
39055,Geauga County,OH,"Cleveland-Elyria, OH",360427.39659650595,347601.3263227642,264490.0089052816,3.689879555244313,36.27259422324008
53021,Franklin County,WA,"Kennewick-Richland, WA",415674.8758638229,418111.9695867707,322730.5284503614,-0.5828806396899977,28.79936641251375
48021,Bastrop County,TX,"Austin-Round Rock-Georgetown, TX",350981.9756423405,364986.9901644528,285720.21616423014,-3.8371270482276842,22.841141713472002
41003,Benton County,OR,"Corvallis, OR",547257.9843739951,547804.7210959159,427384.4095439593,-0.0998050401659567,28.048186165224642
45057,Lancaster County,SC,"Charlotte-Concord-Gastonia, NC-SC",383526.4749988899,393666.3833215933,286633.0860431652,-2.575761800422749,33.80397925909124
40131,Rogers County,OK,"Tulsa, OK",275962.15963191,274679.0739098271,207377.71904357907,0.46712175915668563,33.07223211087511
